YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201902,135070,809558,2,.48,"W","TEHAMA",40.02,-122.1291,401200,1227746
201902,135070,809558,3,.51,"SW","TEHAMA",40.0147,-122.1268,40882,1227608
201902,135070,809558,4,.27,"S","TEHAMA",40.0161,-122.1206,40966,1227236
201902,135070,809559,1,.69,"N","LOS MOLINOS",40.03,-122.1,401800,1226000
201902,135070,809559,2,.66,"NNE","LOS MOLINOS",40.029,-122.0959,401740,1225754
201902,135070,809559,3,.46,"NNE","LOS MOLINOS",40.0265,-122.0978,401590,1225868
201902,135070,809559,4,.48,"N","LOS MOLINOS",40.0269,-122.1014,401614,1226084
201902,135070,809560,1,1.08,"W","PIONEER",38.43,-120.59,3825800,12035400
201902,135070,809560,2,.73,"WSW","PIONEER",38.4265,-120.5827,3825590,12034962
201902,135070,809560,3,1.11,"WSW","PIONEER",38.4249,-120.5895,3825494,12035370
201902,135070,809560,4,1.18,"W","PIONEER",38.4293,-120.5918,3825758,12035508
201902,135070,809561,1,1.48,"SSE","ANITA",39.8,-121.96,3948000,12157600
201902,135070,809561,2,1.68,"NE","NORD",39.7993,-121.9509,3947958,12157054
201902,135070,809561,3,1.5,"NE","NORD",39.795,-121.9497,3947700,12156982
201902,135070,809561,4,1.22,"NNE","NORD",39.7956,-121.959,3947736,12157540
201902,135070,809562,1,2.14,"SW","FOURTH CROSSING",38.11,-120.66,386600,12039600
201902,135070,809562,2,1.91,"SW","FOURTH CROSSING",38.1105,-120.655,386630,12039300
201902,135070,809562,3,2.51,"SW","FOURTH CROSSING",38.1007,-120.6574,386042,12039444
201902,135070,809562,4,2.65,"SW","FOURTH CROSSING",38.1012,-120.6622,386072,12039732
201902,135070,809563,1,1.62,"W","SANDY GULCH",38.38,-120.56,3822800,12033600
201902,135070,809563,2,1.66,"WSW","SANDY GULCH",38.3746,-120.5599,3822476,12033594
201902,135070,809563,3,2.03,"NNE","GLENCOE",38.3786,-120.5714,3822716,12034284
201902,135070,809563,4,2.08,"W","SANDY GULCH",38.3834,-120.5682,3823004,12034092
201902,135070,809564,1,1.48,"SSW","KENTUCKY HOUSE",38.15,-120.64,389000,12038400
201902,135070,809564,2,1.19,"NNW","FOURTH CROSSING",38.1464,-120.6366,388784,12038196
201902,135070,809564,3,1.18,"NNW","FOURTH CROSSING",38.1451,-120.6402,388706,12038412
201902,135070,809564,4,1.49,"NNW","FOURTH CROSSING",38.1491,-120.6428,388946,12038568
201902,135070,809565,1,3.32,"ENE","MAYHEW",38.53,-121.24,3831800,12114400
201902,135070,809565,2,3.33,"E","MAYHEW",38.521,-121.2385,3831260,12114310
201902,135070,809565,3,2.85,"E","MAYHEW",38.521,-121.2473,3831260,12114838
201902,135070,809565,4,3.02,"ENE","MAYHEW",38.5295,-121.2455,3831770,12114730
201902,135070,809566,1,1.29,"ENE","GLENCOE",38.36,-120.56,3821600,12033600
201902,135070,809566,2,1.06,"SW","SANDY GULCH",38.3698,-120.5446,3822188,12032676
201902,135070,809566,3,1.12,"WSW","SANDY GULCH",38.3718,-120.5479,3822308,12032874
201902,135070,809566,4,1.4,"NE","GLENCOE",38.3667,-120.5652,3822002,12033912
201902,135070,809568,1,.88,"SW","SAN ANDREAS ARPT",38.17,-120.68,3810200,12040800
201902,135070,809568,2,.56,"S","SAN ANDREAS ARPT",38.1719,-120.6703,3810314,12040218
201902,135070,809568,3,.42,"W","SAN ANDREAS ARPT",38.1803,-120.6778,3810818,12040668
201902,135070,809568,4,.73,"W","SAN ANDREAS ARPT",38.1785,-120.6833,3810710,12040998
201902,135070,809569,1,1.27,"ESE","DELPHOS",39.17,-122.15,3910200,1229000
201902,135070,809569,2,1,"NNE","WILLIAMS",39.1636,-122.1434,399816,1228604
201902,135070,809569,3,.81,"N","WILLIAMS",39.1617,-122.1497,399702,1228982
201902,135070,809569,4,1.14,"SE","DELPHOS",39.1696,-122.1536,3910176,1229216
201902,135070,809570,1,1.76,"SE","TUTTLETOWN",37.96,-120.45,3757600,12027000
201902,135070,809570,2,1.09,"ESE","TUTTLETOWN",37.9713,-120.4532,3758278,12027192
201902,135070,809570,3,1.47,"ESE","TUTTLETOWN",37.9726,-120.4448,3758356,12026688
201902,135070,809570,4,1.42,"NW","JAMESTOWN",37.9626,-120.4406,3757756,12026436
201902,135070,809572,1,.88,"NW","RUMSEY",38.89,-122.24,3853400,12214400
201902,135070,809573,1,3.82,"E","CLEARLAKE OAKS",39.01,-122.61,39600,12236600
201902,135070,809573,2,3.99,"E","CLEARLAKE OAKS",39.0102,-122.6068,39612,12236408
201902,135070,809573,3,3.9,"ESE","CLEARLAKE OAKS",39.0049,-122.61,39294,12236600
201902,135070,809573,4,3.63,"ESE","CLEARLAKE OAKS",39.0074,-122.6144,39444,12236864
201902,135070,809576,1,3.19,"SSW","PALERMO",39.39,-121.58,3923400,12134800
201902,135070,809576,2,3.02,"SSW","PALERMO",39.3897,-121.5718,3923382,12134308
201902,135070,809576,3,3.61,"SSW","PALERMO",39.3804,-121.5714,3922824,12134284
201902,135070,809576,4,3.78,"SSW","PALERMO",39.3808,-121.581,3922848,12134860
201902,135070,809577,1,1.75,"SE","WILLIAMS",39.13,-122.13,397800,1227800
201902,135070,809577,2,1.31,"E","WILLIAMS",39.1484,-122.1257,398904,1227542
201902,135070,809577,3,.44,"SE","WILLIAMS",39.1464,-122.1432,398784,1228592
201902,135070,809577,4,1.37,"SSE","WILLIAMS",39.1311,-122.1425,397866,1228550
201902,135070,809580,1,0,"N","ALTAVILLE",38.08,-120.55,384800,12033000
201902,135070,809580,2,1.08,"SW","DOUGLAS FLAT",38.1107,-120.4659,386642,12027954
201902,135070,809581,1,2.63,"NW","LINCOLN MUNI ARPT",38.93,-121.38,3855800,12122800
201902,135070,809581,2,2.73,"W","EWING",38.9348,-121.3803,3856088,12122818
201902,135070,809581,3,2.34,"W","EWING",38.936,-121.3728,3856160,12122368
201902,135070,809581,4,2.4,"W","EWING",38.9307,-121.3746,3855842,12122476
201902,135070,809582,1,2.64,"NE","EAGLE TREE",38.23,-121.49,3813800,12129400
201902,135070,809582,2,2.43,"NE","EAGLE TREE",38.2266,-121.4908,3813596,12129448
201902,135070,809582,3,2.41,"NE","EAGLE TREE",38.2277,-121.4929,3813662,12129574
201902,135070,809582,4,2.59,"NE","EAGLE TREE",38.2302,-121.4919,3813812,12129514
201902,135070,809583,1,2.76,"WSW","CRAIG",39.32,-121.6,3919200,12136000
201902,135070,809583,2,3.07,"WSW","CRAIG",39.3096,-121.6011,3918576,12136066
201902,135070,809583,3,2.7,"SW","CRAIG",39.3066,-121.5906,3918396,12135436
201902,135070,809583,4,2.26,"WSW","CRAIG",39.3219,-121.5909,3919314,12135454
201902,135070,809584,1,5.22,"WSW","DAYTON",39.62,-121.97,3937200,12158200
201902,135070,809584,2,6.28,"W","DAYTON",39.6341,-121.9961,3938046,12159766
201902,135070,809584,3,6.56,"WSW","DAYTON",39.6229,-121.9982,3937374,12159892
201902,135070,809584,4,5.78,"WSW","DAYTON",39.6145,-121.9783,3936870,12158698
201902,135071,809968,1,.69,"S","HOBERGS",38.84,-122.72,3850400,12243200
201902,135071,809969,1,2.12,"NW","TOWN TALK",39.27,-121.06,3916200,1213600
201902,135071,809970,1,.69,"S","EAST QUINCY",39.92,-120.9,3955200,12054000
201902,135071,809971,1,1.9,"S","MULLBERRY",39.703,-121.7861,3942180,12147166
201902,135071,809971,2,2.03,"S","MULLBERRY",39.7011,-121.7873,3942066,12147238
201902,135071,809971,3,2.12,"S","MULLBERRY",39.6995,-121.7849,3941970,12147094
201902,135071,809971,4,1.99,"S","MULLBERRY",39.7013,-121.7839,3942078,12147034
201902,135071,809972,1,2.54,"ENE","SOUTH OROVILLE",39.52,-121.51,3931200,12130600
201902,135071,809972,2,2.45,"NE","SOUTH OROVILLE",39.5201,-121.5121,3931206,12130726
201902,135071,809972,3,2.67,"NE","SOUTH OROVILLE",39.5232,-121.5099,3931392,12130594
201902,135071,809972,4,2.71,"SW","LAND",39.5229,-121.5068,3931374,12130408
201902,135071,809973,1,1.38,"ESE","TIERRA BUENA",39.1452,-121.645,398712,12138700
201902,135071,809973,2,1.43,"ESE","TIERRA BUENA",39.1451,-121.644,398706,12138640
201902,135071,809973,3,1.44,"ESE","TIERRA BUENA",39.1444,-121.6441,398664,12138646
201902,135071,809973,4,1.39,"ESE","TIERRA BUENA",39.1445,-121.6451,398670,12138706
201902,135071,809974,1,1.38,"S","HERSHEY",38.93,-122,3855800,12200
201902,135071,809974,2,1.41,"SSE","HERSHEY",38.9302,-121.9936,3855812,12159616
201902,135071,809974,3,1.81,"SSE","HERSHEY",38.9247,-121.9918,3855482,12159508
201902,135071,809974,4,1.85,"S","HERSHEY",38.9233,-121.9967,3855398,12159802
201902,135071,809975,1,.69,"N","ANTELOPE",38.71,-121.33,3842600,12119800
201902,135071,809975,2,1.03,"NNE","ANTELOPE",38.7134,-121.3216,3842804,12119296
201902,135071,809975,3,.96,"NNE","ANTELOPE",38.7119,-121.3207,3842714,12119242
201902,135071,809975,4,.6,"NNE","ANTELOPE",38.7082,-121.3263,3842492,12119578
201902,135071,809976,1,1.79,"WNW","CARMICHAEL",38.6427,-121.3488,3838562,12120928
201902,135071,809976,2,1.77,"ENE","ARCADE",38.6425,-121.3513,3838550,12121078
201902,135071,809976,3,1.95,"NE","ARCADE",38.6473,-121.3514,3838838,12121084
201902,135071,809976,4,1.89,"NW","CARMICHAEL",38.6467,-121.3479,3838802,12120874
201902,135071,809977,1,2.82,"SSW","VALLEY VIEWS ACRES",38.6334,-121.5033,3838004,12130198
201902,135071,809977,2,2.73,"SSW","VALLEY VIEWS ACRES",38.6345,-121.502,3838070,12130120
201902,135071,809977,3,2.76,"SSW","VALLEY VIEWS ACRES",38.6335,-121.5009,3838010,12130054
201902,135071,809977,4,2.85,"SSW","VALLEY VIEWS ACRES",38.6328,-121.5028,3837968,12130168
201902,135071,809978,1,2.02,"SSW","FLORIN",38.4739,-121.417,3828434,12125020
201902,135071,809978,2,2.08,"SSW","FLORIN",38.4747,-121.4207,3828482,12125242
201902,135071,809978,3,1.83,"SW","FLORIN",38.4811,-121.4237,3828866,12125422
201902,135071,809978,4,1.7,"SW","FLORIN",38.4814,-121.4206,3828884,12125236
201902,135071,809979,1,2.81,"N","TUNNEL INN",40.77,-122.31,4046200,12218600
201902,135071,809979,2,2.54,"N","TUNNEL INN",40.7666,-122.316,4045996,12218960
201902,135071,809979,3,2.64,"N","TUNNEL INN",40.7682,-122.3168,4046092,12219008
201902,135071,809979,4,2.93,"N","TUNNEL INN",40.7719,-122.3117,4046314,12218702
201902,135071,809980,1,1.28,"WNW","ARCADE",38.64,-121.4,3838400,12124000
201902,135071,809980,2,1.04,"N","ARCADE",38.6449,-121.3829,3838694,12122974
201902,135071,809980,3,.95,"N","ARCADE",38.6435,-121.3834,3838610,12123004
201902,135071,809980,4,1.15,"WNW","ARCADE",38.6383,-121.3984,3838298,12123904
201902,135071,809981,1,2.65,"W","(CIC)CHICO MUNI ARPT",39.8,-121.9,3948000,12154000
201902,135071,809981,2,3.09,"W","(CIC)CHICO MUNI ARPT",39.7986,-121.9082,3947916,12154492
201902,135071,809981,3,2.61,"WSW","(CIC)CHICO MUNI ARPT",39.7881,-121.8967,3947286,12153802
201902,135071,809981,4,2.32,"W","(CIC)CHICO MUNI ARPT",39.7938,-121.8929,3947628,12153574
201902,135071,809982,1,.39,"SE","HIDDEN VLY",38.766,-121.1648,3845960,1219888
201902,135071,809982,2,.35,"ESE","HIDDEN VLY",38.7675,-121.1643,3846050,1219858
201902,135071,809982,3,.49,"ESE","HIDDEN VLY",38.7672,-121.1616,3846032,1219696
201902,135071,809982,4,.51,"ESE","HIDDEN VLY",38.766,-121.1621,3845960,1219726
201902,135071,809983,1,.69,"N","ARCADE",38.64,-121.38,3838400,12122800
201902,135071,809983,2,.58,"NNW","ARCADE",38.638,-121.383,3838280,12122980
201902,135071,809983,3,.67,"NNW","ARCADE",38.6394,-121.3831,3838364,12122986
201902,135071,809983,4,.77,"N","ARCADE",38.6411,-121.3816,3838466,12122896
201902,135071,809984,1,.69,"S","LAKEPORT",39.04,-122.92,392400,12255200
201902,135071,809984,2,1.85,"NNW","FINLEY",39.0245,-122.884,391470,12253040
201902,135071,809984,3,1.39,"WNW","FINLEY",39.0071,-122.8942,39426,12253652
201902,135071,809984,4,1.54,"SW","LAKEPORT",39.0332,-122.9389,391992,12256334
201902,135071,809985,1,1.19,"SW","CHICO RANCHAERO ARPT",39.7102,-121.8884,3942612,12153304
201902,135071,809985,2,.92,"SSW","CHICO RANCHAERO ARPT",39.707,-121.874,3942420,12152440
201902,135071,809985,3,1.75,"SSW","CHICO RANCHAERO ARPT",39.6955,-121.8785,3941730,12152710
201902,135071,809985,4,2.28,"SW","CHICO RANCHAERO ARPT",39.6947,-121.8975,3941682,12153850
201902,135071,809986,1,.64,"NNW","GIRVAN",40.5278,-122.3867,4031668,12223202
201902,135071,809986,2,.67,"NNW","GIRVAN",40.5285,-122.3864,4031710,12223184
201902,135071,809986,3,.63,"NNW","GIRVAN",40.5282,-122.3853,4031692,12223118
201902,135071,809986,4,.56,"NNW","GIRVAN",40.5271,-122.3852,4031626,12223112
201902,135071,809987,1,2.27,"WSW","ARCADE",38.62,-121.42,3837200,12125200
201902,135071,809987,2,2.2,"WSW","ARCADE",38.62,-121.4186,3837200,12125116
201902,135071,809987,3,2.09,"WSW","ARCADE",38.6229,-121.4177,3837374,12125062
201902,135071,809987,4,2.2,"WSW","ARCADE",38.6229,-121.4198,3837374,12125188
201902,135071,809988,1,3.26,"ESE","ANITA",39.81,-121.91,3948600,12154600
201902,135071,809988,2,3.13,"ESE","ANITA",39.8072,-121.9135,3948432,12154810
201902,135071,809988,3,2.71,"ESE","ANITA",39.8121,-121.92,3948726,12155200
201902,135071,809988,4,2.82,"E","ANITA",39.814,-121.9174,3948840,12155044
201902,135071,809989,1,2.07,"S","YOLO",38.7,-121.8,3842000,12148000
201902,135071,809989,2,2.05,"NW","WOODLAND",38.6981,-121.8001,3841886,12148006
201902,135071,809989,3,2.18,"NW","WOODLAND",38.6981,-121.8032,3841886,12148192
201902,135071,809989,4,2.08,"S","YOLO",38.7,-121.803,3842000,12148180
201902,135071,809992,1,2.74,"WNW","RICHARDSON SPGS",39.84,-121.83,3950400,12149800
201902,135071,809992,2,3.1,"NNE","(CIC)CHICO MUNI ARPT",39.8435,-121.8359,3950610,12150154
201902,135071,809992,3,2.95,"N","(CIC)CHICO MUNI ARPT",39.842,-121.8407,3950520,12150442
201902,135071,809992,4,2.74,"NNE","(CIC)CHICO MUNI ARPT",39.8387,-121.8391,3950322,12150346
201902,135071,809993,1,.88,"SE","ESPARTO",38.69,-122.01,3841400,122600
201902,135071,809993,2,.28,"NE","MADISON",38.6831,-121.9666,3840986,12157996
201902,135071,809993,3,.52,"SSE","MADISON",38.6736,-121.965,3840416,12157900
201902,135071,809993,4,1.1,"S","ESPARTO",38.6841,-122.0194,3841046,1221164
201902,135071,809994,1,.87,"SW","SILVER THORN",40.64,-122.38,4038400,12222800
201902,135071,809994,2,.83,"SSW","SILVER THORN",40.6387,-122.3754,4038322,12222524
201902,135071,809994,3,1,"SSW","SILVER THORN",40.6368,-122.3779,4038208,12222674
201902,135071,809994,4,.96,"SSW","SILVER THORN",40.6383,-122.3798,4038298,12222788
201902,135071,809995,1,0,"N","KISKA",40.07,-122.15,404200,1229000
201902,135071,809995,2,.1,"E","KISKA",40.0697,-122.1482,404182,1228892
201902,135071,809995,3,.27,"SSE","KISKA",40.0665,-122.1479,403990,1228874
201902,135071,809995,4,.25,"SSW","KISKA",40.0666,-122.1516,403996,1229096
201902,135071,809996,1,1.61,"W","COLUSA DAVIS ARPT",39.2,-122.08,3912000,1224800
201902,135071,809996,2,1.32,"W","COLUSA DAVIS ARPT",39.1991,-122.0747,3911946,1224482
201902,135071,809996,3,1.33,"WSW","COLUSA DAVIS ARPT",39.1941,-122.0737,3911646,1224422
201902,135071,809996,4,1.69,"WSW","COLUSA DAVIS ARPT",39.1939,-122.0806,3911634,1224836
201902,135071,809997,1,.69,"S","MADISON",38.67,-121.97,3840200,12158200
201902,135071,809997,2,1.25,"S","MADISON",38.662,-121.9677,3839720,12158062
201902,135071,809997,3,1.44,"S","MADISON",38.6592,-121.9726,3839552,12158356
201902,135071,809997,4,.94,"SSW","MADISON",38.667,-121.9753,3840020,12158518
201902,135071,809998,1,1.27,"WSW","CORNING",39.91,-122.2,3954600,12212000
201902,135071,809998,2,1.34,"WSW","CORNING",39.9099,-122.2015,3954594,12212090
201902,135071,809998,3,1.57,"SW","CORNING",39.9051,-122.2023,3954306,12212138
201902,135071,809998,4,1.42,"SW","CORNING",39.9056,-122.199,3954336,12211940
201902,135071,809999,1,4.3,"WSW","ZAMORA",38.77,-121.95,3846200,12157000
201902,135071,809999,2,2.88,"N","MADISON",38.721,-121.96,3843260,12157600
201902,135071,809999,3,2.8,"NNE","MADISON",38.7177,-121.9512,3843062,12157072
201902,135071,809999,4,3.77,"SW","ZAMORA",38.7697,-121.9382,3846182,12156292
201902,135071,810000,1,2.25,"WSW","CRAIG",39.32,-121.59,3919200,12135400
201902,135071,810000,2,.79,"SW","CRAIG",39.3221,-121.5609,3919326,12133654
201902,135071,810000,3,1.58,"SSW","CRAIG",39.3088,-121.5609,3918528,12133654
201902,135071,810000,4,2.6,"WSW","CRAIG",39.3127,-121.5932,3918762,12135592
201902,135071,810001,1,.81,"WSW","WHISPERING PINES",38.8135,-122.7125,3848810,12242750
201902,135072,809484,1,1.16,"E","WAYNESFIELD",41.5818,-83.6277,4134908,8337662
201902,135072,809484,2,2.44,"E","MAUMEE",41.5749,-83.6032,4134494,8336192
201902,135072,809484,3,1.35,"SSE","MONUMENT",41.5309,-83.6946,4131854,8341676
201902,135072,809484,4,1.1,"SSW","MONUMENT",41.5359,-83.7097,4132154,8342582
201902,135077,809578,1,.58,"W","PRATTMONT",32.47,-86.46,3228200,8627600
201902,135077,809585,1,2.93,"S","WETUMPKA",32.5077,-86.2157,3230462,8612942
201902,135077,809586,1,2.15,"NNE","UNLAND",32.45,-85.27,3227000,8516200
201902,135077,809588,1,2.22,"NNE","LADONIA",32.5005,-85.0578,3230030,853468
201902,135077,809589,1,1.78,"ENE","MITCHELL XRD",32.5428,-85.3735,3232568,8522410
201902,135077,809590,1,0,"N","LANGDALE",32.82,-85.17,3249200,8510200
201902,135078,809587,1,0,"N","NEW WREN",33.97,-88.62,3358200,8837200
201902,135078,809587,2,0,"N","AMORY",33.98,-88.5,3358800,8830000
201902,135079,809593,1,12.21,"N","KELLERMAN",33.5067,-87.3235,3330402,8719410
201902,135079,809594,1,.85,"NNW","SHORT CREEK",33.5607,-87.1072,3333642,876432
201902,135079,809597,1,.69,"N","KIMBERLY",33.78,-86.82,3346800,8649200
201902,135079,809598,1,.69,"N","CLEVELAND",33.99,-86.58,3359400,8634800
201902,135079,809599,1,0,"N","SARDIS CITY",34.17,-86.12,3410200,867200
201902,135084,809613,1,2.67,"ENE","SHOTTSVILLE",34.29,-88.09,3417400,885400
201902,135084,809613,2,2.68,"ENE","SHOTTSVILLE",34.2873,-88.088,3417238,885280
201902,135084,809613,3,3.35,"ENE","SHOTTSVILLE",34.2917,-88.0775,3417502,884650
201902,135084,809613,4,3.17,"ENE","SHOTTSVILLE",34.293,-88.0821,3417580,884926
201902,135084,809755,1,1.87,"SSE","HAMILTON",34.106,-87.965,346360,8757900
201902,135084,809755,2,2.07,"SSE","HAMILTON",34.1031,-87.964,346186,8757840
201902,135084,809755,3,2.17,"SE","HAMILTON",34.1059,-87.9556,346354,8757336
201902,135084,809755,4,1.9,"SE","HAMILTON",34.1096,-87.9579,346576,8757474
201902,135084,809761,1,0,"N","LINCOLN",33.62,-86.12,3337200,867200
201902,135084,809761,2,4.73,"NE","STEMLEY",33.5399,-86.1633,3332394,869798
201902,135084,809761,3,3.1,"SW","TALLADEGA MUNI ARPT",33.5354,-86.0843,3332124,865058
201902,135084,809761,4,2.3,"E","LINCOLN",33.6236,-86.0802,3337416,864812
201902,135084,809764,1,0,"N","FOSTERS",33.08,-87.7,334800,8742000
201902,135084,809764,2,3.25,"NNE","FOSTERS",33.1229,-87.677,337374,8740620
201902,135084,809764,3,3.33,"NE","FOSTERS",33.1139,-87.6591,336834,8739546
201902,135084,809764,4,.58,"E","FOSTERS",33.0796,-87.69,334776,8741400
201902,135084,809768,1,4.74,"ENE","BEXAR",34.2077,-88.0742,3412462,884452
201902,135084,809776,1,1.32,"N","HAMILTON ARPT",34.149,-88.003,348940,88180
201902,135084,809780,1,4.55,"SW","WIGINTON",34.241,-87.9343,3414460,8756058
201902,135084,809784,1,3.71,"ENE","PLEASANT RIDGE",34.1986,-87.9251,3411916,8755506
201902,135084,809788,1,0,"N","VILLAGE SPGS",33.77,-86.63,3346200,8637800
201902,135084,809789,1,2.69,"NNW","DANCY",33.058,-88.3103,333480,8818618
201902,135084,809789,2,2.56,"W","COCHRANE",33.0653,-88.2939,333918,8817634
201902,135084,809790,1,1.74,"SSW","KINGVILLE",33.656,-88.059,3339360,883540
201902,135084,809790,2,3.09,"ESE","CROSSVILLE",33.7197,-87.9476,3343182,8756856
201902,135084,809791,1,4.76,"NW","COVIN",33.7197,-87.9476,3343182,8756856
201902,135084,809791,2,4.5,"NW","COVIN",33.7319,-87.9273,3343914,8755638
201902,135084,809803,1,4.22,"ENE","HUBERTVILLE",33.8327,-87.678,3349962,8740680
201902,135084,809803,2,3.79,"WNW","HOWARD",33.8793,-87.6359,3352758,8738154
201902,135084,809805,1,2.96,"SSW","ELDRIDGE",33.8793,-87.6359,3352758,8738154
201902,135084,809805,2,2.03,"S","ELDRIDGE",33.8909,-87.6253,3353454,8737518
201902,135084,809814,1,2.23,"ESE","ROCKFORD",32.8676,-86.1845,3252056,8611070
201902,135084,809814,2,2.32,"NNE","COTTAGE GROVE",32.8804,-86.1032,3252824,866192
201902,135086,809627,1,.91,"SE","MILTON",35.9203,-86.189,3555218,8611340
201902,135086,809627,2,1.57,"E","MILTON",35.9296,-86.172,3555776,8610320
201902,135086,809628,1,1.13,"NE","WEST MEADE",36.131,-86.9049,367860,8654294
201902,135086,809628,2,2.3,"NNW","OAK HILL",36.1313,-86.8341,367878,8650046
201902,135086,809628,3,1.9,"NNW","OAK HILL",36.1253,-86.8334,367518,8650004
201902,135086,809628,4,.96,"ENE","WEST MEADE",36.1272,-86.9052,367632,8654312
201902,135086,809629,1,1.63,"S","DICKSON",36.0565,-87.3775,363390,8722650
201902,135086,809629,2,1.41,"WSW","COLESBURG",36.0587,-87.3711,363522,8722266
201902,135086,809629,3,1.4,"SW","COLESBURG",36.0555,-87.3674,363330,8722044
201902,135086,809629,4,1.87,"S","DICKSON",36.0531,-87.3766,363186,8722596
201902,135086,809844,1,3.68,"SW","MT JULIET",36.169,-86.5736,3610140,8634416
201902,135086,809844,2,2.25,"NE","SILVER BOTTOM",36.255,-86.494,3615300,8629640
201902,135086,809844,3,1.52,"SSW","LA GUARDO",36.2793,-86.4389,3616758,8626334
201902,135086,809844,4,1.24,"SSE","LEEVILLE",36.185,-86.4077,3611100,8624462
201902,135086,809844,5,2.38,"SSW","MT JULIET",36.1668,-86.5314,3610008,8631884
201902,135086,809845,1,2.63,"N","CAIRO BEND",36.2681,-86.3982,3616086,8623892
201902,135086,809845,2,2.25,"ESE","LA GUARDO",36.2835,-86.3951,3617010,8623706
201902,135086,809845,3,1.65,"N","CENTERVILLE",36.3038,-86.2174,3618228,8613044
201902,135086,809845,4,.26,"NNW","BELLWOOD",36.2535,-86.1514,3615210,869084
201902,135086,809845,5,.71,"S","TUCKERS XRDS",36.1898,-86.1785,3611388,8610710
201902,135086,809845,6,2.02,"W","LEBANON ARPT",36.1839,-86.3558,3611034,8621348
201902,135086,809846,1,2.5,"NNE","POPLAR SPGS",36.3653,-85.47,3621918,8528200
201902,135086,809847,1,.32,"NNE","PINHOOK",36.134,-85.3172,368040,8519032
201902,135086,809848,1,.52,"SW","GLADDICE",36.3455,-85.8075,3620730,8548450
201902,135086,809849,1,1.17,"ESE","COOKEVILLE",36.1662,-85.4796,369972,8528776
201902,135086,809849,2,1.26,"E","COOKEVILLE",36.1665,-85.4779,369990,8528674
201902,135086,809849,3,1.27,"ESE","COOKEVILLE",36.166,-85.4777,369960,8528662
201902,135086,809849,4,1.19,"ESE","COOKEVILLE",36.1655,-85.4794,369930,8528764
201902,135086,809850,1,.15,"NNW","HOLLADAY",36.1518,-85.5315,369108,8531890
201902,135086,809850,2,1.59,"NW","COOKEVILLE",36.183,-85.5234,3610980,8531404
201902,135086,809850,3,.97,"NNE","COOKEVILLE",36.1819,-85.4906,3610914,8529436
201902,135086,809850,4,1.31,"SSE","COOKEVILLE",36.1515,-85.4952,369090,8529712
201902,135086,809851,1,1.7,"N","CENTERVILLE",36.3047,-86.2198,3618282,8613188
201902,135086,809851,2,1.06,"NE","CENTERVILLE",36.2895,-86.2051,3617370,8612306
201902,135086,809851,3,.84,"NE","CENTERVILLE",36.2878,-86.2084,3617268,8612504
201902,135086,809851,4,1.13,"N","CENTERVILLE",36.2963,-86.2213,3617778,8613278
201902,135086,809852,1,.42,"WSW","TUCKERS XRDS",36.1987,-86.1873,3611922,8611238
201902,135086,809852,2,.62,"NNE","TUCKERS XRDS",36.208,-86.1748,3612480,8610488
201902,135086,809853,1,1.22,"SSE","PIGEON ROOST",36.0848,-87.8389,365088,8750334
201902,135086,809853,2,.78,"SE","FOREST HILL",36.0909,-87.7916,365454,8747496
201902,135086,809853,3,2.53,"E","WAVERLY",36.0861,-87.7553,365166,8745318
201902,135086,809853,4,1.26,"E","HURRICANE MILLS",35.9727,-87.7576,3558362,8745456
201902,135086,809854,1,3.66,"NE","PEGRAM",36.1315,-86.9973,367890,8659838
201902,135086,809854,2,3.44,"NE","PEGRAM",36.1324,-87.0032,367944,87192
201902,135086,809854,3,2.36,"SSE","GRAVELOTTE",36.1978,-87.0056,3611868,87336
201902,135086,809854,4,2.94,"SE","GRAVELOTTE",36.197,-86.9868,3611820,8659208
201902,135086,809855,1,1.91,"SE","RICHLAND",36.1276,-86.86,367656,8651600
201902,135086,809855,2,1.28,"WNW","MAPLEWOOD",36.238,-86.7407,3614280,8644442
201902,135086,809855,3,.4,"E","HERMITAGE",36.1801,-86.6128,3610806,8636768
201902,135086,809855,4,.57,"SE","HERMITAGE",36.1737,-86.6135,3610422,8636810
201902,135086,809855,5,1.53,"ESE","BERRY HILL",36.1108,-86.7451,366648,8644706
201902,135086,809855,6,1.16,"WNW","OAK HILL",36.109,-86.8376,366540,8650256
201902,135086,810109,1,2.12,"WSW","OAK GROVE",35.9894,-87.5157,3559364,8730942
201902,135086,810109,2,2.19,"SSE","TENNESSEE CITY",36.0714,-87.5028,364284,8730168
201902,135086,810109,3,1.72,"ENE","FAIRVIEW",36.1319,-87.3029,367914,8718174
201902,135086,810109,4,.39,"NNW","BURNS",36.0548,-87.3238,363288,8719428
201902,135086,810110,1,.88,"WNW","GAINESBORO",36.3567,-85.6634,3621402,8539804
201902,135086,810110,2,1.16,"N","GAINESBORO",36.3667,-85.6518,3622002,8539108
201902,135086,810110,3,.42,"SW","GAINESBORO",36.3451,-85.6544,3620706,8539264
201902,135086,810110,4,.7,"W","GAINESBORO",36.3488,-85.6624,3620928,8539744
201902,135086,810111,1,.32,"SW","GAINESBORO ARPT",36.3962,-85.6334,3623772,8538004
201902,135086,810111,2,1.02,"WNW","GLADDICE",36.355,-85.8172,3621300,8549032
