BEGIN_YEAR,BEGIN_MONTH,EVENT_ID,EVENT_TYPE,DAMAGE_PROPERTY,DAMAGE_CROPS,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,DEATH_TOLL,TOTAL_INJURIES
2019,03,812110,Thunderstorm Wind,,0.0,BURNSVILLE,34.8402,-88.3524,34.8545,-88.3321,0,0
2019,03,812111,Thunderstorm Wind,,0.0,BURNSVILLE,34.8434,-88.3482,34.8539,-88.3287,0,0
2019,03,814687,Thunderstorm Wind,10.0,0.0,PEPPERTOWN,35.0096,-87.4003,35.0664,-87.3094,0,0
2019,03,814688,Thunderstorm Wind,2.0,0.0,CROSSROADS,35.0367,-87.7486,35.0367,-87.7486,0,0
2019,03,814691,Thunderstorm Wind,1.0,0.0,MURFREESBORO,35.8162,-86.3957,35.8162,-86.3957,0,0
2019,03,808694,Thunderstorm Wind,25.0,0.0,GRAPEVINE,32.93,-97.08,32.93,-97.08,0,0
2019,03,808693,Thunderstorm Wind,5.0,0.0,FT WORTH,32.75,-97.34,32.75,-97.34,0,0
2019,03,808646,Thunderstorm Wind,0.0,0.0,MESQUITE,32.77,-96.6,32.77,-96.6,0,0
2019,03,808650,Thunderstorm Wind,0.0,0.0,POINT,32.9282,-95.9087,32.9282,-95.9087,0,0
2019,03,802641,Thunderstorm Wind,0.0,0.0,HUNTINGBURG,38.3,-86.92,38.3,-86.92,0,0
2019,03,802643,Thunderstorm Wind,10.0,0.0,MILLERSPORT,38.3,-87.0,38.3,-87.0,0,0
2019,03,802648,Thunderstorm Wind,0.0,0.0,HAYSVILLE,38.49,-86.91,38.49,-86.91,0,0
2019,03,802741,Thunderstorm Wind,0.0,0.0,CLARK,40.4587,-81.9008,40.4587,-81.9008,0,0
2019,03,814693,Thunderstorm Wind,10.0,0.0,SHILOH,35.8715,-86.361,35.8742,-86.3534,0,0
2019,03,814700,Thunderstorm Wind,5.0,0.0,ETHRIDGE,35.3174,-87.3265,35.3154,-87.2928,0,0
2019,03,814701,Thunderstorm Wind,1.0,0.0,LOFTON,35.9023,-86.2768,35.9023,-86.2768,0,0
2019,03,814702,Thunderstorm Wind,5.0,0.0,AUBURNTOWN,35.9573,-86.0858,35.9573,-86.0858,0,0
2019,03,808656,Thunderstorm Wind,0.0,0.0,CANTON,32.4067,-96.0398,32.4067,-96.0398,0,0
2019,03,808657,Thunderstorm Wind,0.0,0.0,CANTON,32.4784,-95.7851,32.4784,-95.7851,0,0
2019,03,808666,Thunderstorm Wind,0.0,0.0,BEN WHEELER,32.4785,-95.70700000000001,32.4785,-95.70700000000001,0,0
2019,03,802652,Thunderstorm Wind,20.0,0.0,MT CARMEL,38.72,-86.24,38.72,-86.24,0,0
2019,03,802658,Thunderstorm Wind,0.0,0.0,PERRY CO ARPT,38.06,-86.71,38.06,-86.71,0,0
2019,03,814703,Thunderstorm Wind,1.0,0.0,AUBURNTOWN,35.9423,-86.0945,35.9423,-86.0945,0,0
2019,03,814707,Thunderstorm Wind,10.0,0.0,COUNTER PEN,35.3686,-85.8054,35.3686,-85.8054,0,0
2019,03,813327,Thunderstorm Wind,0.0,0.0,BRASHEAR,33.1024,-95.7084,33.1024,-95.7084,0,0
2019,03,813328,Thunderstorm Wind,0.0,0.0,PRAIRIEVILLE,32.49,-96.1,32.49,-96.1,0,0
2019,03,813329,Thunderstorm Wind,0.0,0.0,MALAKOFF,32.16,-96.02,32.16,-96.02,0,0
2019,03,802663,Thunderstorm Wind,,0.0,NEW FRANKFORT,38.7773,-85.7051,38.7773,-85.7051,0,0
2019,03,802666,Thunderstorm Wind,0.0,0.0,DEPAUW,38.3346,-86.2199,38.3346,-86.2199,0,0
2019,03,814708,Thunderstorm Wind,3.0,0.0,COUNTER PEN,35.3673,-85.7685,35.3673,-85.7685,0,0
2019,03,814709,Thunderstorm Wind,3.0,0.0,CUMBERLAND HGTS,35.3975,-85.6877,35.3975,-85.6877,0,0
2019,03,802678,Thunderstorm Wind,0.0,0.0,MARYSVILLE,38.58,-85.63,38.58,-85.63,0,0
2019,02,796970,Thunderstorm Wind,2.0,0.0,REPUBLIC,37.12,-93.5,37.12,-93.5,0,0
2019,02,796973,Thunderstorm Wind,0.0,0.0,SENECA,36.84,-94.61,36.84,-94.61,0,0
2019,02,796976,Thunderstorm Wind,2.0,0.0,NEOSHO,36.87,-94.37,36.87,-94.37,0,0
2019,02,803696,Thunderstorm Wind,5.0,,LAURENS HILL,32.4989,-83.0945,32.4989,-83.0945,0,0
2019,02,796988,Thunderstorm Wind,10.0,0.0,PULASKIFIELD,36.86,-94.01,36.86,-94.01,0,0
2019,02,796995,Thunderstorm Wind,0.0,0.0,WIGHTMAN,36.86,-93.94,36.86,-93.94,0,0
2019,02,796999,Thunderstorm Wind,25.0,0.0,MARIONVILLE,37.0,-93.64,37.0,-93.64,0,0
2019,02,797001,Thunderstorm Wind,0.0,0.0,WILDWOOD ESTATES,37.15,-93.29,37.15,-93.29,0,0
2019,02,797002,Thunderstorm Wind,10.0,0.0,SPRINGFIELD,37.19,-93.27,37.19,-93.27,0,0
2019,02,797003,Thunderstorm Wind,0.0,0.0,SGF DOWNTOWN ARPT,37.2,-93.24,37.2,-93.24,0,0
2019,02,797013,Thunderstorm Wind,0.0,0.0,GALENA,36.75,-93.45,36.75,-93.45,0,0
2019,02,797019,Thunderstorm Wind,9.0,0.0,HOLMAN,37.27,-93.05,37.27,-93.05,0,0
2019,02,797021,Thunderstorm Wind,0.0,0.0,MARSHFIELD,37.35,-92.89,37.35,-92.89,0,0
2019,02,808431,Thunderstorm Wind,0.0,0.0,YUBA CITY SOUTH,39.05,-121.65,39.05,-121.65,0,0
2019,02,809788,Thunderstorm Wind,0.0,0.0,VILLAGE SPGS,33.77,-86.63,33.77,-86.63,0,0
2019,02,809768,Thunderstorm Wind,0.0,0.0,BEXAR,34.2077,-88.0742,34.2077,-88.0742,0,0
2019,02,809780,Thunderstorm Wind,0.0,0.0,WIGINTON,34.241,-87.9343,34.241,-87.9343,0,0
2019,02,809784,Thunderstorm Wind,0.0,0.0,PLEASANT RIDGE,34.1986,-87.9251,34.1986,-87.9251,0,0
2019,02,797026,Thunderstorm Wind,0.0,0.0,GOODHOPE,36.91,-92.81,36.91,-92.81,0,0
2019,02,806328,Thunderstorm Wind,20.0,0.0,BECKER,33.9204,-88.5007,33.9463,-88.4771,0,0
2019,02,809847,Thunderstorm Wind,1.0,0.0,PINHOOK,36.134,-85.3172,36.134,-85.3172,0,0
2019,02,809578,Thunderstorm Wind,0.0,0.0,PRATTMONT,32.47,-86.46,32.47,-86.46,0,0
2019,02,809585,Thunderstorm Wind,0.0,0.0,WETUMPKA,32.5077,-86.2157,32.5077,-86.2157,0,0
2019,02,809589,Thunderstorm Wind,0.0,0.0,MITCHELL XRD,32.5428,-85.3735,32.5428,-85.3735,0,0
2019,02,809776,Thunderstorm Wind,0.0,0.0,HAMILTON ARPT,34.149,-88.00299999999999,34.149,-88.00299999999999,0,0
2019,02,795413,Thunderstorm Wind,100.0,0.0,MORMON BAR,37.4605,-119.9193,37.4539,-119.8366,0,0
2019,02,800645,Thunderstorm Wind,0.5,0.0,SPRING VLY,34.62,-87.62,34.62,-87.62,0,0
2019,02,800646,Thunderstorm Wind,0.5,0.0,ARKADELPHIA,33.9373,-86.8887,33.9373,-86.8887,0,0
2019,02,800647,Thunderstorm Wind,0.5,,BREMEN,33.99,-86.86,33.99,-86.86,0,0
2019,02,800648,Thunderstorm Wind,0.2,0.0,BREMEN,34.0,-86.95,34.0,-86.95,0,0
2019,02,800649,Thunderstorm Wind,5.0,0.0,MADISON,34.7339,-86.7486,34.7339,-86.7486,0,0
2019,02,803635,Thunderstorm Wind,1.0,,WELCOME,33.36,-84.9,33.36,-84.9,0,0
2019,02,803653,Thunderstorm Wind,25.0,,JUNIPER,32.4778,-84.637,32.4813,-84.6293,0,0
2019,02,803657,Thunderstorm Wind,20.0,,ROVER,33.1919,-84.307,33.193000000000005,-84.3038,0,0
2019,02,803674,Thunderstorm Wind,1.0,,SOCIAL CIRCLE,33.6521,-83.6912,33.6521,-83.6912,0,0
2019,02,803683,Thunderstorm Wind,5.0,,GATEWOOD,32.055,-84.1833,32.055,-84.1833,0,0
2019,02,803684,Thunderstorm Wind,25.0,,LAKEVIEW,32.54,-83.72,32.54,-83.72,0,0
2019,02,807313,Thunderstorm Wind,0.0,0.0,CINCINNATI,36.0342,-94.5117,36.0342,-94.5117,0,0
2019,02,803700,Thunderstorm Wind,10.0,,ELLERBEETOWN,32.8615,-84.415,32.8557,-84.2869,0,0
2019,02,801553,Thunderstorm Wind,,,GROVETOWN,33.45,-82.2,33.45,-82.2,0,0
2019,02,801564,Thunderstorm Wind,,,FOXTOWN,33.65,-81.6,33.65,-81.6,0,0
2019,02,807306,Thunderstorm Wind,25.0,0.0,BARBER,35.76,-94.82,35.76,-94.82,0,0
2019,02,807308,Thunderstorm Wind,0.0,0.0,BARBER,35.77,-94.81,35.77,-94.81,0,0
2019,02,807310,Thunderstorm Wind,0.0,0.0,VIAN,35.5307,-94.9323,35.5307,-94.9323,0,0
2019,02,801571,Thunderstorm Wind,,,DENTSVILLE,34.05,-80.95,34.05,-80.95,0,0
2019,02,800336,Thunderstorm Wind,3.0,0.0,CECIL,37.11,-88.69,37.08,-88.63,0,0
2019,02,799369,Thunderstorm Wind,3.0,0.0,EVERETT,32.0323,-89.8276,32.0323,-89.8276,0,0
2019,02,799370,Thunderstorm Wind,3.0,0.0,LINGLE,32.22,-89.56,32.22,-89.56,0,0
2019,02,799371,Thunderstorm Wind,7.0,0.0,LINGLE,32.1949,-89.5891,32.1949,-89.5891,0,0
2019,02,800340,Thunderstorm Wind,20.0,0.0,ZEIGLER,37.9134,-89.057,37.9134,-89.057,0,0
2019,02,800341,Thunderstorm Wind,,0.0,PULASKI,37.1766,-89.2,37.1766,-89.2,0,0
2019,02,800342,Thunderstorm Wind,10.0,0.0,SPRINGERTON,38.1934,-88.34299999999999,38.1934,-88.34299999999999,0,0
2019,02,800346,Thunderstorm Wind,75.0,0.0,DONIPHAN,36.6272,-90.82,36.6055,-90.82,0,0
2019,02,800347,Thunderstorm Wind,80.0,0.0,WHITEWATER,37.2011,-89.8,37.3,-89.53,0,0
2019,02,809587,Thunderstorm Wind,5.0,0.0,NEW WREN,33.97,-88.62,33.98,-88.5,0,0
2019,02,799900,Thunderstorm Wind,0.0,0.0,HOLLAND,38.2692,-87.0096,38.2692,-87.0096,0,0
2019,02,799901,Thunderstorm Wind,0.0,0.0,CELESTINE,38.3856,-86.7839,38.3856,-86.7839,0,0
2019,02,800349,Thunderstorm Wind,250.0,0.0,DEXTER,36.7847,-89.9692,36.8154,-89.9308,0,0
2019,02,800348,Thunderstorm Wind,3.0,0.0,SCOTT CITY,37.2193,-89.5586,37.1,-89.4611,0,0
2019,02,797028,Thunderstorm Wind,2.0,0.0,GOODHOPE,36.91,-92.81,36.91,-92.81,0,0
2019,02,803568,Thunderstorm Wind,1.0,,HARRISONVILLE,33.1862,-84.965,33.1862,-84.965,0,0
2019,02,803645,Thunderstorm Wind,6.0,,COLUMBUS,32.474000000000004,-84.9929,32.4795,-84.9445,0,0
2019,02,803648,Thunderstorm Wind,15.0,,LAKE TARA,33.501,-84.4069,33.501,-84.4069,0,0
2019,02,803639,Thunderstorm Wind,6.0,,RICO,33.5709,-84.7135,33.5707,-84.7113,0,0
2019,02,803650,Thunderstorm Wind,4.0,,GREENVILLE,33.0244,-84.7272,33.0253,-84.7215,0,0
2019,02,796965,Thunderstorm Wind,40.0,0.0,PULASKIFIELD,36.88,-93.98,36.88,-93.98,0,0
2019,02,796966,Thunderstorm Wind,0.0,0.0,WHEATON,36.78,-94.06,36.78,-94.06,0,0
2019,02,803655,Thunderstorm Wind,50.0,,BAUGHVILLE,32.6828,-84.684,32.7147,-84.5142,0,0
2019,02,803664,Thunderstorm Wind,15.0,,ATWATER,32.9868,-84.4062,32.9754,-84.2274,0,0
2019,02,803672,Thunderstorm Wind,5.0,,BRIGHTON MILLS,33.0765,-83.9843,33.0765,-83.9843,0,0
2019,02,803668,Thunderstorm Wind,25.0,,JARRELL,32.6371,-84.3073,32.6102,-84.1385,0,0
2019,02,803681,Thunderstorm Wind,25.0,,DUNLAP,33.9316,-83.2525,33.9638,-83.0433,0,0
2019,02,796967,Thunderstorm Wind,0.0,0.0,VERONA,36.97,-93.81,36.97,-93.81,0,0
2019,02,796968,Thunderstorm Wind,0.0,0.0,(SGF)SPRINGFIELD ARP,37.24,-93.4,37.24,-93.4,0,0
2019,02,796969,Thunderstorm Wind,0.0,0.0,ROUBIDOUX,37.44,-92.16,37.44,-92.16,0,0
2019,02,803679,Thunderstorm Wind,25.0,,FAIRFIELD,33.5766,-83.852,33.4889,-83.7875,0,0
2019,02,803682,Thunderstorm Wind,30.0,,REECE,33.4976,-83.6256,33.4898,-83.301,0,0
2019,02,803695,Thunderstorm Wind,8.0,,VEAZEY,33.52,-83.18,33.5293,-83.0467,0,0
2019,02,803685,Thunderstorm Wind,75.0,,PERRY,32.4671,-83.7373,32.4814,-83.6142,0,0
2019,02,803691,Thunderstorm Wind,10.0,,HUBER,32.6708,-83.5273,32.676,-83.3222,0,0
2019,02,800640,Thunderstorm Wind,1.0,0.0,HUNTSVILLE MILLS ARP,34.76,-86.57,34.76,-86.57,0,0
