BEGIN_YEAR,BEGIN_MONTH,BEGIN_DAY,EVENT_ID,MONTH_NAME,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,FLOOD_CAUSE,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
2019,02,7,806478,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MOUNDVILLE,39.656,-81.4918,39.7358,-81.5806
2019,02,7,806479,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,RINARD MILLS,39.5747,-81.1677,39.5895,-81.1669
2019,02,14,809554,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,RED BLUFF,40.19,-122.19,40.1893,-122.1967
2019,02,11,805622,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,DOROTHY,35.9284,-90.8383,35.7771,-91.0044
2019,02,22,805895,February,Flood,0,0,0,0,50.00K,0.00K,Heavy Rain,FISHER,35.8125,-91.0011,35.7776,-91.0241
2019,02,22,805881,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,PONTOTOC,34.2629,-89.0136,34.2279,-89.0325
2019,02,22,805882,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,VANFLEET,33.9468,-88.8362,33.9407,-88.8352
2019,02,22,805883,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,FLOWERDALE,34.3166,-88.6963,34.3132,-88.6976
2019,02,20,800092,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HAMMONVILLE,37.41,-85.8,37.4177,-85.8179
2019,02,20,800093,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SUMMER SHADE,36.9056,-85.7404,37.0562,-85.7336
2019,02,25,809988,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ANITA,39.81,-121.91,39.814,-121.9174
2019,02,26,809992,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,RICHARDSON SPGS,39.84,-121.83,39.8387,-121.8391
2019,02,25,809982,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HIDDEN VLY,38.766,-121.1648,38.766,-121.1621
2019,02,23,809009,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MC MULLIN,36.823,-81.5636,36.8221,-81.5639
2019,02,23,809010,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ADWOLF,36.7776,-81.5743,36.7792,-81.5751
2019,02,2,799956,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CARTE MADERA,37.9248,-122.51100000000001,37.9247,-122.5109
2019,02,2,799957,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HALL,37.5799,-122.0503,37.5798,-122.0505
2019,02,2,799958,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ALAMEDA,37.7986,-122.2745,37.7985,-122.2747
2019,02,12,798111,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,AURORA,39.02,-84.9,39.0259,-84.8943
2019,02,20,797968,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,JUDY,38.13,-83.97,38.1148,-84.0363
2019,02,20,797970,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,JACKSON,37.5279,-83.3126,37.5305,-83.31700000000001
2019,02,20,797971,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,WILDIE,37.42,-84.3,37.42,-84.3005
2019,02,21,797974,February,Flood,0,0,0,0,0.20K,0.00K,Heavy Rain,PRESTONSBURG,37.666,-82.7864,37.6669,-82.7844
2019,02,21,797975,February,Flood,0,0,0,0,70.00K,0.00K,Heavy Rain,CONFLUENCE,37.2725,-83.3795,37.2675,-83.3778
2019,02,7,797038,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,KNIVETON,37.28,-94.67,37.2814,-94.6707
2019,02,20,799368,February,Flash Flood,0,0,0,0,3.00K,0.00K,Heavy Rain,POLKVILLE,32.21,-89.68,32.2096,-89.6768
2019,02,20,800379,February,Flash Flood,0,0,0,0,20.00K,0.00K,Heavy Rain,JOHNS,32.09,-89.89,32.0942,-89.8799
2019,02,20,799437,February,Flash Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,THAYER,31.5058,-90.4366,31.5435,-90.3799
2019,02,10,803048,February,Flood,0,0,0,0,1.00M,0.00K,Heavy Rain,RAGLAND,37.17,-88.9,36.9752,-88.5962
2019,02,23,802955,February,Flood,0,0,0,0,5.00K,0.00K,Heavy Rain,HOPKINSVILLE ARPT,36.85,-87.45,36.733000000000004,-87.5234
2019,02,23,802948,February,Flash Flood,0,0,0,0,5.00K,0.00K,Heavy Rain,TRENTON,36.7193,-87.2498,36.72,-87.27
2019,02,7,801926,February,Flash Flood,0,0,0,0,100.00K,0.00K,Heavy Rain,VAN BUREN,37.0,-90.9838,36.9711,-91.02
2019,02,6,805591,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CLARKSBURG,35.8746,-88.3953,35.8716,-88.3976
2019,02,6,805595,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,WESTPORT,35.9083,-88.3575,35.8943,-88.3566
2019,02,6,805598,February,Flash Flood,0,0,0,0,50.00K,0.00K,Heavy Rain,BELLS,35.7183,-89.0955,35.7053,-89.1025
2019,02,6,805600,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,OAKFIELD,35.7427,-88.79799999999999,35.7286,-88.8025
2019,02,6,805602,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CAMDEN,36.0613,-88.1163,35.9786,-88.1029
2019,02,11,805603,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,OAK RIDGE,35.8409,-90.7563,35.8385,-90.7572
2019,02,8,806481,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,WINTERSET,40.11,-81.39,40.1095,-81.3797
2019,02,22,805884,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,EGGVILLE,34.3075,-88.5957,34.2944,-88.5926
2019,02,22,805885,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ABNEY,34.2077,-88.4667,34.1709,-88.4665
2019,02,22,805886,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,TREMONT,34.242,-88.2638,34.2278,-88.2702
2019,02,22,805887,February,Flood,0,0,0,0,50.00K,0.00K,Heavy Rain,CENTERVILLE,34.3788,-88.4646,34.1336,-88.4797
2019,02,22,805888,February,Flood,0,0,0,0,50.00K,0.00K,Heavy Rain,SKUNA,34.0115,-89.3788,33.9447,-89.4198
2019,02,22,805889,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,RANDOLPH,34.152,-89.111,34.1301,-89.1094
2019,02,23,800094,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MC CREARY,37.64,-84.54,37.5677,-84.5905
2019,02,23,800096,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,RICHMOND,37.729,-84.2674,37.7419,-84.3074
2019,02,3,809909,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,GOLDSTRIKE,37.4786,-113.8239,37.3828,-113.8685
2019,02,23,809210,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MONTCALM,37.3533,-81.2541,37.3548,-81.24600000000001
2019,02,23,809211,February,Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,GREENVILLE,37.5598,-80.6639,37.5611,-80.6438
2019,02,12,810374,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,KALAMA,46.0203,-122.8484,46.0198,-122.8508
2019,02,23,809011,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,RETREAT,37.0171,-79.9727,37.0087,-79.9707
2019,02,23,809029,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,REESE SHOP,37.007,-78.6711,37.0075,-78.6706
2019,02,6,797126,February,Flood,0,0,0,0,2.00K,0.00K,Heavy Rain,STEWART ARPT,39.29,-81.54,39.2938,-81.5477
2019,02,6,797127,February,Flood,0,0,0,0,2.00K,0.00K,Heavy Rain,ST MARYS,39.39,-81.21,39.379,-81.1307
2019,02,4,795737,February,Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,EL NIDO,37.189,-120.4982,37.19,-120.4634
2019,02,12,798128,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BURLINGTON,39.02,-84.72,39.0276,-84.7142
2019,02,12,798129,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,COLD SPG,39.01,-84.43,39.0005,-84.3724
2019,02,7,797812,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BELLBROOK,39.63,-84.06,39.6338,-84.0647
2019,02,20,798106,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MADISON,38.8925,-82.771,38.8971,-82.7625
2019,02,20,797978,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HORSE CREEK,37.1589,-83.7731,37.1579,-83.7677
2019,02,20,797979,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,RAVENNA,37.6826,-83.9544,37.6833,-83.9391
2019,02,20,797980,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,PAINTSVILLE,37.8188,-82.7921,37.8185,-82.764
2019,02,20,797982,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,VICCO,37.2171,-83.0583,37.2179,-83.0593
2019,02,20,797983,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MC COMBS,37.6468,-82.5637,37.6462,-82.5628
2019,02,20,797984,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CLAY CITY,37.8646,-83.9053,37.8646,-83.9026
2019,02,20,797985,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HIGHLAND PARK,36.7601,-84.1499,36.7695,-84.1576
2019,02,20,797986,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,GAUSDALE,36.7554,-83.9886,36.7552,-83.9855
2019,02,7,801928,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BIEHLE,37.5865,-89.848,37.5859,-89.7105
2019,02,7,802914,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LODI,37.2342,-90.4943,37.236,-90.5204
2019,02,20,799210,February,Flash Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,EUPORA,33.54,-89.3,33.5427,-89.2895
2019,02,20,799438,February,Flash Flood,0,0,0,0,15.00K,0.00K,Heavy Rain,DANIEL,32.147,-89.7609,32.1849,-89.6795
2019,02,20,799436,February,Flash Flood,0,0,0,0,5.00K,0.00K,Heavy Rain,MENDENHALL,31.96,-89.85,31.9377,-89.9667
2019,02,20,800376,February,Flash Flood,0,0,0,0,5.00K,0.00K,Heavy Rain,CROSS ROADS,32.2503,-89.7549,32.2369,-89.8305
2019,02,20,804276,February,Flash Flood,0,0,0,0,5.00K,0.00K,Heavy Rain,PINOLA,31.8928,-89.9503,31.9543,-89.9154
2019,02,7,805102,February,Flash Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,FAIRFIELD,38.409,-88.37,38.38,-88.2962
2019,02,11,803052,February,Flood,0,0,0,0,400.00K,0.00K,Heavy Rain,LEDBETTER,37.05,-88.48,37.3505,-88.4794
2019,02,11,805604,February,Flash Flood,0,0,0,0,20.00K,0.00K,Heavy Rain,JONESBORO,35.8398,-90.7239,35.8391,-90.72399999999999
2019,02,11,805605,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,WHITBURG,35.8554,-90.5904,35.7521,-90.7171
2019,02,11,805607,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,DYESS,35.6022,-90.2739,35.5951,-90.2764
2019,02,11,805608,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SHAWNEE,35.4887,-90.0852,35.4677,-90.0922
2019,02,11,805609,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HERGETT,35.7799,-90.5872,35.7762,-90.5866
2019,02,11,805612,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,OAK RIDGE,35.8457,-90.7923,35.8367,-90.8004
2019,02,11,809574,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ABERDEEN,35.3284,-90.9365,35.3235,-90.9807
2019,02,27,807040,February,Flood,0,0,1,0,0.00K,0.00K,Heavy Rain,ARLYNDA CORNERS,40.61,-124.23,40.6049,-124.2328
2019,02,22,805890,February,Flood,0,0,0,0,25.00K,0.00K,Heavy Rain,NEW ALBANY,34.4945,-89.01799999999999,34.4876,-89.0224
2019,02,22,805891,February,Flash Flood,0,0,0,0,25.00K,0.00K,Heavy Rain,BRUCE JCT,33.9845,-89.6808,33.9615,-89.6846
2019,02,22,805892,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,EVERGREEN,34.1315,-88.4881,34.0955,-88.5011
2019,02,22,805893,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,RIENZI,34.7787,-88.5429,34.7534,-88.54799999999999
2019,02,22,805894,February,Flood,0,0,0,0,100.00K,0.00K,Heavy Rain,BIGBEE,34.018,-88.5303,34.0058,-88.5316
2019,02,22,805896,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,THRASHERS,34.6774,-88.4987,34.6563,-88.4991
2019,02,7,799898,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ST ANTHONY,38.328,-86.8489,38.3253,-86.97
2019,02,7,799899,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MILLERSPORT,38.3594,-87.0384,38.3597,-86.823
2019,02,20,799902,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,IRELAND,38.4352,-86.9612,38.3532,-86.9384
2019,02,20,799903,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HUNTINGBURG,38.2921,-86.9338,38.2916,-86.9958
2019,02,23,800098,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,VALLEY VIEW,37.83,-84.42,37.8325,-84.4097
2019,02,23,800101,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CHILESBURG,38.0214,-84.3242,38.008,-84.4096
2019,02,23,809034,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LEAKSVILLE JCT,36.5427,-79.6905,36.5443,-79.6945
2019,02,23,809205,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,GRETNA,36.9547,-79.3556,36.9548,-79.3556
2019,02,20,799414,February,Flood,0,0,0,0,2.00K,0.00K,Heavy Rain,ROCKRIDGE,37.3593,-81.8724,37.3425,-81.827
2019,02,24,801107,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,FT ASHBY,39.4841,-78.791,39.4643,-78.8053
2019,02,22,798124,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MOUNTAIN ASH,36.6435,-84.1429,36.6475,-84.1413
2019,02,23,798126,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,OAK HILL,37.0176,-84.6299,37.0177,-84.6288
2019,02,11,802915,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SUTHERLAND,37.669000000000004,-87.118,37.6166,-86.9492
2019,02,11,802917,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CORYDON,37.73,-87.7,37.7727,-87.6391
2019,02,11,802918,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,NORTONVILLE,37.2,-87.47,37.2855,-87.6674
2019,02,20,804277,February,Flash Flood,0,0,0,0,50.00K,0.00K,Heavy Rain,JOHNS,32.1313,-89.786,32.0704,-89.7985
2019,02,20,799739,February,Flash Flood,0,0,0,0,3.00K,0.00K,Heavy Rain,KALEM,32.36,-89.59,32.3564,-89.59899999999999
2019,02,20,799373,February,Flash Flood,0,0,0,0,3.00K,0.00K,Heavy Rain,WINNA MONTGOMERY CO,33.45,-89.73,33.4521,-89.7223
2019,02,20,799372,February,Flash Flood,0,0,0,0,4.00K,0.00K,Heavy Rain,CENTER RIDGE,31.95,-89.48,31.9505,-89.4704
2019,02,20,799376,February,Flash Flood,0,0,0,0,75.00K,0.00K,Heavy Rain,ARCHUSA SPGS,32.04,-88.72,32.0334,-88.7212
2019,02,20,799375,February,Flash Flood,0,0,0,0,20.00K,0.00K,Heavy Rain,MERIDIAN,32.3532,-88.7037,32.36,-88.7115
2019,02,7,803157,February,Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,CARMI MUNI ARPT,38.1376,-88.1606,38.0529,-88.1847
2019,02,9,803053,February,Flood,0,0,0,0,150.00K,0.00K,Heavy Rain,HOLLOWAY,37.0562,-89.1682,36.9905,-89.1449
2019,02,11,809579,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,FISHER,35.491,-90.9732,35.4952,-90.9114
2019,02,11,805616,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CROCKETT MILLS,35.8657,-89.226,35.845,-89.2247
2019,02,11,805617,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CUTHBERT SWITCH,35.5338,-89.3509,35.5119,-89.3648
2019,02,11,805618,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,QUINCY,35.8368,-89.0633,35.8319,-89.0632
2019,02,11,805619,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HELOISE,36.0628,-89.6561,36.0418,-89.6858
2019,02,11,805620,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,TRENTON,35.9956,-88.9418,35.9832,-88.9466
2019,02,11,805621,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,TRIMBLE,36.1951,-89.1881,36.1823,-89.1898
2019,02,11,805613,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HICO,36.0595,-88.4637,36.0394,-88.4592
2019,02,6,797780,February,Flood,0,0,0,0,1.00K,0.00K,Heavy Rain,STUBBS MILLS,39.3613,-84.1734,39.3613,-84.1748
2019,02,6,797788,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,RARDEN,38.91,-83.22,38.9001,-83.2141
2019,02,6,797804,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LOGAN,39.54,-82.4,39.5231,-82.3556
2019,02,6,797805,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CIRCLEVILLE,39.6,-82.94,39.5542,-82.9345
2019,02,3,808297,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MOUNTAINAIRE,35.0193,-111.6979,34.8457,-111.6948
2019,02,11,805623,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BRAGGADOCIO,36.2241,-89.8222,36.2161,-89.8297
2019,02,6,805590,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CONCORD,35.9465,-88.3931,35.9406,-88.3986
2019,02,23,806332,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,RALEIGH,35.2243,-89.9579,35.2199,-89.9582
2019,02,23,800058,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HARTFORD,37.45,-86.89,37.4414,-86.8877
2019,02,23,800059,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SHORT CREEK,37.5279,-86.4755,37.5284,-86.4738
2019,02,23,800104,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BOWLING GREEN,36.99,-86.43,36.9972,-86.4314
2019,02,23,800108,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BRISTOW,37.03,-86.37,37.0428,-86.395
2019,02,20,810165,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,ADA,37.2842,-81.1664,37.3035,-81.0994
2019,02,23,809206,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SYCAMORE,37.0493,-79.3232,37.0494,-79.3232
2019,02,23,809207,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ADWOLF,36.7767,-81.60600000000001,36.7769,-81.6075
2019,02,20,799680,February,Flood,0,0,0,0,2.00K,0.00K,Heavy Rain,RUSH,38.2872,-82.7857,38.3083,-82.5951
2019,02,20,799684,February,Flood,0,0,0,0,2.00K,0.00K,Heavy Rain,KEHOE,38.4845,-83.0643,38.393,-82.8331
2019,02,24,799716,February,Flood,0,0,0,0,0.50K,0.00K,Heavy Rain,RICHARDSON,37.95,-82.64,37.9314,-82.6289
2019,02,20,799415,February,Flood,0,0,0,0,2.00K,0.00K,Heavy Rain,POINT PLEASANT ARPT,38.9097,-82.1099,38.9227,-82.0672
2019,02,20,799416,February,Flood,0,0,0,0,8.00K,0.00K,Heavy Rain,STONEWOOD,39.2439,-80.3211,39.274,-80.3447
2019,02,20,801200,February,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,JEFFERS,45.349,-111.7203,45.3488,-111.7162
2019,02,25,801208,February,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,JEFFERS,45.349,-111.7209,45.3475,-111.7186
2019,02,23,800195,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HEIDRICK,36.885999999999996,-83.8851,36.885999999999996,-83.8849
2019,02,23,800199,February,Flood,0,1,0,0,20.00K,0.00K,Heavy Rain,OAK HILL,37.032,-84.6328,37.0319,-84.6322
2019,02,23,800202,February,Flood,0,0,0,0,20.00K,0.00K,Heavy Rain,RODONNEL,37.1055,-83.7316,37.105,-83.7302
2019,02,11,802919,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,NELSON,37.3139,-87.0368,37.3249,-87.103
2019,02,11,802920,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MORGANFIELD,37.68,-87.92,37.75,-87.83
2019,02,11,802921,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,DIAMOND,37.42,-87.81,37.4693,-87.5565
2019,02,20,799374,February,Flash Flood,0,0,0,0,15.00K,0.00K,Heavy Rain,LAUREL,31.7,-89.14,31.7054,-89.1247
2019,02,8,803146,February,Flood,0,0,0,0,50.00K,0.00K,Heavy Rain,CAIRO,36.9813,-89.1776,37.0423,-89.1925
2019,02,14,803057,February,Flood,0,0,0,0,20.00K,0.00K,Planned Dam Release,CALVERT CITY,37.03,-88.35,37.0408,-88.3016
2019,02,11,805614,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HUMBOLDT,35.8332,-88.9435,35.8234,-88.9456
2019,02,7,797845,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SIDNEY,40.29,-84.16,40.251,-84.0819
2019,02,7,797858,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ST PARIS,40.1297,-83.9766,40.0532,-83.9793
2019,02,7,797861,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,RUSSELLS PT,40.47,-83.89,40.4716,-83.9262
2019,02,7,806035,February,Flood,0,0,1,0,5.00K,0.00K,Heavy Rain,IDAHO,39.0863,-83.1399,39.0883,-83.1385
2019,02,23,800060,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,DANBY,36.8597,-86.9246,36.9137,-86.8641
2019,02,23,800061,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MAYNARD,36.78,-86.12,36.7768,-86.1199
2019,02,20,800110,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MYERS,38.3299,-83.9354,38.2753,-84.0388
2019,02,20,800112,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,JACKSONVILLE,38.28,-84.38,38.2845,-84.3899
2019,02,6,807142,February,Flash Flood,0,0,0,0,0.00K,0.00K,Ice Jam,GREEN ROCK,41.4722,-90.3874,41.4636,-90.3958
2019,02,23,809208,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MT CARMEL,36.8374,-81.4555,36.8382,-81.4555
2019,02,24,809243,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ALLISONIA,36.9353,-80.7501,36.9616,-80.7215
2019,02,25,810644,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,RUPERT,42.6779,-113.67,42.62,-113.552
2019,02,19,799112,February,Flash Flood,0,0,0,0,5.00K,0.00K,Heavy Rain,CUMBERLAND,33.62,-89.05,33.6111,-88.9561
2019,02,20,804257,February,Flash Flood,0,0,0,0,3.00K,0.00K,Heavy Rain,ELLIOTT,33.6856,-89.7556,33.6823,-89.7531
2019,02,20,804278,February,Flash Flood,0,0,0,0,30.00K,0.00K,Heavy Rain,D LO,31.9687,-89.8832,31.9834,-89.8686
2019,02,24,799804,February,Flood,0,0,0,0,2.00K,0.00K,Heavy Rain,LEON,38.3008,-82.9952,38.3872,-82.9504
2019,02,25,799805,February,Flood,0,0,0,0,2.00K,0.00K,Heavy Rain,WESTWOOD,38.5025,-82.6655,38.4943,-82.6766
2019,02,20,799670,February,Flood,0,0,0,0,2.00K,0.00K,Heavy Rain,CENTRAL STATION,39.3187,-80.8406,39.1368,-80.686
2019,02,4,795748,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,DUCOR,35.9127,-119.0486,35.949,-119.04700000000001
2019,02,23,800205,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MATTHEW,37.8583,-83.149,37.859,-83.1461
2019,02,23,800206,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,EVERSOLE,37.431999999999995,-83.646,37.4322,-83.6438
2019,02,23,800214,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,JACKSON,37.6012,-83.4446,37.6349,-83.434
2019,02,23,800216,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BOWEN,37.8426,-83.7719,37.8421,-83.7746
2019,02,11,802924,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,DEXTER,36.75,-88.28,36.6,-88.07
2019,02,20,802929,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HENDERSON,37.8193,-87.5722,37.8101,-87.5481
2019,02,20,802938,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BLACKFORD,37.4315,-87.9587,37.397,-87.9348
2019,02,9,803911,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,NEWBURGH,37.9381,-87.3967,37.9425,-87.3945
2019,02,9,803914,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ROCKPORT,37.88,-87.05,37.8673,-87.0418
2019,02,10,803918,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MT VERNON,37.93,-87.9,37.926,-87.9079
2019,02,8,803178,February,Flood,0,0,0,0,30.00K,0.00K,Heavy Rain,ALLENDALE,38.5163,-87.7048,38.4296,-87.79700000000001
2019,02,13,803058,February,Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,GILBERTSVILLE,37.02,-88.28,37.0023,-88.2904
2019,02,13,803059,February,Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,NEW CONCORD,36.4964,-88.08200000000001,36.6975,-88.1255
2019,02,15,806823,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BAYSIDE,40.84,-124.07,40.8382,-124.0712
2019,02,15,806824,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ARLYNDA CORNERS,40.61,-124.23,40.6038,-124.2306
2019,02,14,807153,February,Flood,0,0,0,0,5.00K,0.00K,Heavy Rain,SABINO,32.3203,-110.8604,32.256,-110.8959
2019,02,25,809971,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MULLBERRY,39.703,-121.7861,39.7013,-121.7839
2019,02,25,809972,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SOUTH OROVILLE,39.52,-121.51,39.5229,-121.5068
2019,02,25,809973,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,TIERRA BUENA,39.1452,-121.645,39.1445,-121.6451
